u|v|s
3281.0|1312.0|0.0
3281.0|1331.0|0.0
3281.0|1174.0|0.0
3281.0|4240.0|0.0
3281.0|7642.0|0.0
3281.0|936.0|0.0
3281.0|826.0|0.0
3281.0|8656.0|0.0
3281.0|1.0|0.0
3281.0|1905.0|0.0
3281.0|343.0|0.0
3281.0|1023.0|0.0
3281.0|1875.0|0.0
3281.0|1003.0|0.0
3281.0|1027.0|0.0
3281.0|2155.0|0.0
3281.0|1054.0|0.0
3281.0|1113.0|0.0
3281.0|1002.0|0.0
3281.0|1131.0|0.0
3281.0|6047.0|0.0
3281.0|6247.0|0.0
3281.0|1845.0|0.0
3281.0|2867.0|0.0
3281.0|1252.0|0.0
3281.0|2837.0|0.0
3281.0|1606.0|0.0
3281.0|620.0|0.0
3281.0|2704.0|0.0
6094.0|4603.0|0.0
6094.0|2213.0|0.0
6094.0|2102.0|0.0
6094.0|4462.0|0.0
6094.0|1139.0|0.0
6094.0|948.0|0.0
6094.0|3747.0|0.0
6094.0|872.0|0.0
6094.0|981.0|0.0
6094.0|8372.0|0.0
6094.0|8648.0|0.0
6094.0|6126.0|0.0
6094.0|5347.0|0.0
6094.0|2171.0|0.0
6094.0|7151.0|0.0
6094.0|8344.0|0.0
6094.0|6474.0|0.0
6094.0|1943.0|0.0
6094.0|6482.0|0.0
6094.0|71.0|0.0
6094.0|443.0|0.0
6094.0|1718.0|0.0
6094.0|3432.0|0.0
6094.0|8656.0|0.0
6094.0|1150.0|0.0
6094.0|3617.0|0.0
6094.0|1673.0|0.0
6094.0|959.0|0.0
6094.0|6457.0|0.0
6094.0|1875.0|0.0
6094.0|735.0|0.0
6094.0|1282.0|0.0
6094.0|584.0|0.0
6094.0|2837.0|0.0
644.0|3183.0|0.0
644.0|5322.0|0.0
644.0|7227.0|0.20262631944864906
644.0|3484.0|0.0
644.0|4130.0|0.0
644.0|7025.0|0.0
644.0|8346.0|0.0
644.0|4207.0|0.0
644.0|5684.0|0.0
644.0|3483.0|0.0
3371.0|6860.0|0.0
3371.0|7699.0|0.0
3371.0|5876.0|0.0
3371.0|6498.0|0.0
3371.0|6484.0|0.0
3371.0|3036.0|0.0
3371.0|6988.0|0.0
3371.0|6804.0|0.0
3371.0|8480.0|0.0
3371.0|33.0|0.0
3371.0|6701.0|0.0
3371.0|2907.0|0.0
3371.0|422.0|0.0
3371.0|7493.0|0.0
3371.0|6578.0|0.0
3371.0|1669.0|0.0
3371.0|6585.0|0.0
3371.0|7467.0|0.0
3371.0|7601.0|0.0
3371.0|7583.0|0.0
3371.0|6451.0|0.0
3371.0|3224.0|0.0
3371.0|543.0|0.0
3371.0|5358.0|0.0
3371.0|7343.0|0.0
3371.0|5823.0|0.0
3371.0|2714.0|0.0
3371.0|1215.0|0.0
3371.0|4674.0|0.0
3371.0|6089.0|0.0
3371.0|375.0|0.0
3371.0|2316.0|0.0
3371.0|45.0|0.0
3371.0|178.0|0.0
3371.0|4039.0|0.0
3371.0|7029.0|0.0
3371.0|6704.0|0.0
3371.0|8014.0|0.0
3371.0|1046.0|0.0
3371.0|5442.0|0.0
3371.0|2769.0|0.0
3371.0|1486.0|0.0
3371.0|7589.0|0.0
3371.0|2479.0|0.0
3371.0|1603.0|0.0
3371.0|93.0|0.0
3371.0|947.0|0.0
3371.0|994.0|0.0
3371.0|2142.0|0.0
3371.0|1093.0|0.0
3371.0|6908.0|0.0
3371.0|6532.0|0.0
3371.0|4109.0|0.0
3371.0|6315.0|0.0
3371.0|4320.0|0.0
3371.0|2436.0|0.0
3371.0|6127.0|0.0
3371.0|7374.0|0.0
3371.0|6072.0|0.0
3371.0|4055.0|0.0
3371.0|5880.0|0.0
3371.0|644.0|0.0
3371.0|1386.0|0.0
3371.0|643.0|0.0
3371.0|7944.0|0.0
3371.0|2719.0|0.0
3371.0|2709.0|0.0
3371.0|1400.0|0.0
3371.0|7263.0|0.0
3371.0|204.0|0.0
3371.0|1742.0|1.3218071952077406
3371.0|7350.0|0.0
3371.0|3937.0|0.0
3371.0|7610.0|0.0
3371.0|5345.0|0.0
3371.0|3497.0|0.0
3371.0|593.0|0.0
3371.0|312.0|0.0
3371.0|5626.0|0.0
3371.0|7755.0|0.0
3371.0|2780.0|0.0
3371.0|2914.0|0.0
3371.0|460.0|0.0
3371.0|1641.0|0.0
3371.0|699.0|0.0
3371.0|8351.0|0.0
3371.0|2132.0|0.0
3371.0|1396.0|0.0
3371.0|7196.0|0.0
3371.0|6408.0|0.0
3371.0|7643.0|0.0
3371.0|3099.0|0.0
3371.0|6247.0|0.0
3371.0|5317.0|0.0
3371.0|2735.0|0.0
3371.0|8635.0|0.0
3371.0|3629.0|0.0
2898.0|3334.0|0.0
5716.0|3700.0|0.0
5716.0|521.0|0.0
5716.0|3371.0|0.0
5716.0|3615.0|0.0
5716.0|1748.0|0.0
5716.0|1451.0|0.0
5716.0|4532.0|0.0
5716.0|2743.0|0.25731131408772123
5716.0|8203.0|0.0
5716.0|4754.0|0.0
5716.0|5430.0|0.0
5716.0|3483.0|0.0
5716.0|31.0|0.0
5716.0|6861.0|0.0
5716.0|7384.0|0.0
5716.0|509.0|0.0
5716.0|7141.0|0.0
5716.0|7248.0|0.0
5716.0|7568.0|0.0
5716.0|5892.0|0.0
7144.0|6601.0|0.0
7144.0|7198.0|0.0
7144.0|7077.0|0.0
7144.0|7327.0|0.0
7144.0|3158.0|0.0
7144.0|4626.0|0.0
7144.0|36.0|0.0
7144.0|5322.0|0.0
7144.0|2316.0|0.0
7144.0|749.0|0.0
7144.0|7258.0|0.0
7144.0|4129.0|0.0
7144.0|7128.0|0.0
7144.0|8498.0|0.0
7144.0|2479.0|0.0
7144.0|6658.0|0.0
7144.0|634.0|0.0
7144.0|340.0|0.0
7144.0|6448.0|0.0
7144.0|7379.0|0.0
7144.0|6146.0|0.0
7144.0|1386.0|0.0
7144.0|864.0|0.0
7144.0|7122.0|0.0
7144.0|1980.0|0.0
7144.0|1384.0|0.0
7144.0|5542.0|0.0
7144.0|5812.0|0.0
7144.0|792.0|0.0
7144.0|6000.0|0.0
7144.0|5311.0|0.0
7144.0|7534.0|0.0
7144.0|3334.0|0.0
7144.0|191.0|0.0
7144.0|4026.0|0.0
7144.0|5317.0|0.0
7144.0|2735.0|0.0
7144.0|7576.0|0.0
7144.0|8337.0|0.0
7144.0|5570.0|0.0
4411.0|5675.0|0.0
4411.0|7055.0|0.0
4411.0|87.0|0.0
4411.0|521.0|0.0
4411.0|521.0|0.0
4411.0|2481.0|0.0
4411.0|2982.0|0.8008858089760059
4411.0|414.0|0.0
4411.0|428.0|0.29928334040934956
4411.0|5970.0|0.0
4411.0|4163.0|0.0
4411.0|586.0|0.0
4411.0|1640.0|0.0
4411.0|390.0|0.0
4411.0|6448.0|0.0
4411.0|1899.0|0.0
4411.0|5618.0|0.0
4411.0|2300.0|0.0
4411.0|373.0|0.0
4411.0|2183.0|0.0
4411.0|2748.0|0.0
4411.0|4275.0|0.0
4411.0|5583.0|0.0
4411.0|8162.0|0.0
4411.0|1072.0|0.0
4411.0|2957.0|0.0
811.0|7009.0|0.0
811.0|5337.0|0.0
811.0|4233.0|0.0
811.0|8011.0|0.0
811.0|4161.0|0.0
811.0|7287.0|0.0
811.0|7420.0|0.0
811.0|6043.0|0.0
811.0|6691.0|0.0
811.0|6286.0|0.0
811.0|7102.0|0.0
811.0|6768.0|0.0
811.0|7987.0|0.0
811.0|3890.0|0.0
811.0|6105.0|0.0
811.0|3453.0|0.0
811.0|7831.0|0.0
811.0|7350.0|0.0
811.0|3427.0|0.0
811.0|6624.0|0.0
811.0|6040.0|0.0
811.0|7181.0|0.0
811.0|8559.0|0.0
811.0|7023.0|0.0
811.0|6542.0|0.0
811.0|7423.0|0.0
811.0|7305.0|0.0
811.0|3721.0|0.0
811.0|5848.0|0.0
811.0|4852.0|0.0
811.0|4007.0|0.0
5401.0|5680.0|0.0
5401.0|7009.0|0.0
5401.0|5971.0|0.0
5401.0|1170.0|0.0
5401.0|3332.0|0.0
5401.0|7000.0|0.0
5401.0|3069.0|0.0
5401.0|3484.0|0.0
5401.0|5677.0|0.0
5401.0|6967.0|0.0
5401.0|5754.0|0.0
5401.0|218.0|0.0
5401.0|6940.0|0.0
5401.0|6984.0|0.0
5401.0|983.0|0.0
5401.0|2780.0|0.0
5401.0|2618.0|0.0
5401.0|6272.0|0.0
5401.0|6784.0|0.0
5401.0|259.0|0.0
5401.0|1054.0|0.0
5401.0|1503.0|0.0
5401.0|131.0|0.0
5401.0|2029.0|0.0
3396.0|4674.0|0.0
3396.0|7425.0|0.0
3396.0|4103.0|0.0
3396.0|7470.0|0.0
1409.0|5696.0|0.0
1409.0|6313.0|0.0
1409.0|6086.0|0.0
1409.0|7227.0|0.0
1409.0|7152.0|0.0
1409.0|4873.0|0.0
1409.0|6436.0|0.0
1409.0|5839.0|0.0
1409.0|6726.0|0.0
1409.0|5321.0|0.0
1409.0|7425.0|0.0
1409.0|6830.0|0.0
1409.0|4315.0|0.0
1409.0|4206.0|0.0
1409.0|3483.0|0.0
1409.0|4235.0|0.0
1409.0|4275.0|0.0
1409.0|4007.0|0.07143445008142926
3398.0|5831.0|-0.5341752959942763
3398.0|4648.0|0.0
3398.0|860.0|0.0
3398.0|46.0|0.0
3398.0|8086.0|0.0
3398.0|7235.0|0.0
3398.0|6884.0|0.3271771382990234
3398.0|4270.0|0.0
3398.0|6611.0|0.0
3398.0|7287.0|0.0
3398.0|6963.0|0.34051078232200843
3398.0|6315.0|0.0
3398.0|6428.0|0.0
3398.0|5794.0|0.0
3398.0|5880.0|0.0
3398.0|4609.0|0.0
3398.0|4331.0|0.0
3398.0|7367.0|0.0
3398.0|6513.0|1.0749093035113986
3398.0|7023.0|0.0
3398.0|3508.0|0.0
3398.0|5459.0|0.0
3398.0|4527.0|0.0
4233.0|2769.0|-2.5569542590599452
4233.0|2758.0|0.0
8500.0|2041.0|0.0
8500.0|418.0|0.0
7987.0|1700.0|0.0
7987.0|4212.0|0.0
7987.0|4325.0|0.0
7987.0|5390.0|0.0
7987.0|2710.0|0.0
7987.0|6442.0|-0.30486566463291764
7987.0|6910.0|0.0
7987.0|7364.0|0.0
7987.0|1661.0|0.0
7987.0|4094.0|0.0
7987.0|1787.0|0.0
7987.0|471.0|0.0
817.0|3481.0|0.0
817.0|7786.0|0.0
817.0|6403.0|0.0
817.0|3713.0|0.0
817.0|4709.0|0.0
817.0|6860.0|0.0
817.0|3531.0|0.0
817.0|3614.0|0.0
817.0|6642.0|0.0
817.0|6168.0|0.0
817.0|7853.0|0.0
817.0|3479.0|0.0
817.0|3522.0|0.0
817.0|5699.0|0.0
817.0|4608.0|0.0
817.0|4236.0|0.0
817.0|6978.0|0.0
817.0|7252.0|0.0
817.0|8655.0|0.0
817.0|4605.0|0.0
817.0|6483.0|0.0
817.0|3586.0|0.0
817.0|8563.0|0.0
817.0|5956.0|0.0
817.0|4214.0|0.0
817.0|7724.0|0.0
817.0|7738.0|0.0
817.0|6484.0|0.0
817.0|4127.0|0.0
817.0|5743.0|0.0
817.0|4470.0|0.0
817.0|8027.0|0.0
817.0|7870.0|0.0
817.0|7876.0|0.0
817.0|7578.0|0.0
817.0|7169.0|0.0
817.0|4693.0|0.0
817.0|5885.0|0.0
817.0|6701.0|0.0
817.0|5755.0|0.0
817.0|6025.0|0.0
817.0|4491.0|0.0
817.0|3551.0|0.0
817.0|3580.0|0.0
817.0|7797.0|0.0
817.0|3615.0|0.0
817.0|7811.0|0.0
817.0|4462.0|0.0
817.0|5891.0|0.0
817.0|3801.0|0.0
817.0|4524.0|0.0
817.0|6883.0|0.0
817.0|3635.0|0.0
817.0|4414.0|0.0
817.0|5906.0|0.0
817.0|7772.0|0.0
817.0|4597.0|0.0
817.0|3579.0|0.0
817.0|3809.0|0.0
817.0|5864.0|0.0
817.0|4628.0|0.0
817.0|4511.0|0.0
817.0|7860.0|0.0
817.0|5863.0|0.0
817.0|3543.0|0.0
817.0|7078.0|0.0
817.0|8121.0|0.0
817.0|4104.0|0.0
817.0|7891.0|0.0
817.0|7888.0|0.0
817.0|7504.0|0.0
817.0|5422.0|0.0
817.0|8562.0|0.0
817.0|4424.0|0.0
817.0|7530.0|0.0
817.0|6057.0|0.0
817.0|3718.0|0.0
817.0|4478.0|0.0
817.0|7936.0|0.0
817.0|4634.0|0.0
817.0|6632.0|0.0
817.0|7804.0|0.0
817.0|4731.0|0.0
817.0|7360.0|0.0
817.0|3669.0|0.0
817.0|4333.0|0.0
817.0|5924.0|0.0
817.0|7569.0|0.0
817.0|7921.0|0.0
817.0|6078.0|0.0
817.0|5650.0|0.0
817.0|6677.0|0.0
817.0|5762.0|0.0
817.0|7587.0|0.0
817.0|3562.0|0.0
817.0|5948.0|0.0
817.0|7704.0|0.0
817.0|6729.0|0.0
817.0|8432.0|0.0
817.0|7906.0|0.0
817.0|8264.0|0.0
817.0|5651.0|0.0
817.0|3570.0|0.0
817.0|7649.0|0.0
817.0|5984.0|0.0
817.0|6790.0|0.0
817.0|4322.0|0.0
817.0|4779.0|0.0
817.0|7161.0|0.0
817.0|6309.0|0.0
817.0|5915.0|0.0
817.0|3862.0|0.0
817.0|4610.0|0.0
817.0|3656.0|0.0
817.0|4292.0|0.0
817.0|4922.0|0.0
817.0|7689.0|0.0
817.0|7847.0|0.0
817.0|4519.0|0.0
817.0|3576.0|0.0
817.0|8756.0|0.0
817.0|7866.0|0.0
817.0|6008.0|0.0
817.0|5357.0|0.0
817.0|6449.0|0.0
817.0|7785.0|0.0
817.0|5442.0|0.0
817.0|7805.0|0.0
817.0|4052.0|0.0
817.0|3747.0|0.0
817.0|8728.0|0.0
817.0|5672.0|0.0
817.0|6155.0|0.0
817.0|4589.0|0.0
817.0|7494.0|0.0
817.0|6766.0|0.0
817.0|5985.0|0.0
817.0|4887.0|0.0
817.0|4660.0|0.0
817.0|5354.0|0.0
817.0|6212.0|0.0
817.0|6622.0|0.0
817.0|5939.0|0.0
817.0|6400.0|0.0
817.0|5780.0|0.0
817.0|4770.0|0.0
817.0|7641.0|0.0
817.0|4114.0|0.0
817.0|7532.0|0.0
817.0|3768.0|0.0
817.0|8711.0|0.0
817.0|8420.0|0.0
817.0|7562.0|0.0
817.0|7543.0|0.0
817.0|3938.0|0.0
817.0|7707.0|0.0
817.0|8648.0|0.0
817.0|8604.0|0.0
817.0|6190.0|0.0
817.0|6695.0|0.0
817.0|7266.0|0.0
817.0|4368.0|0.0
817.0|4563.0|0.0
817.0|6455.0|0.0
817.0|7706.0|0.0
817.0|6126.0|0.0
817.0|5558.0|0.0
817.0|4534.0|0.0
817.0|3837.0|0.0
817.0|3754.0|0.0
817.0|5935.0|0.0
817.0|8334.0|0.0
817.0|4131.0|0.0
817.0|4547.0|0.0
817.0|6208.0|0.0
817.0|3941.0|0.0
817.0|4449.0|0.0
817.0|5537.0|0.0
817.0|4580.0|0.0
817.0|6063.0|0.0
817.0|7651.0|0.0
817.0|4130.0|0.0
817.0|6112.0|0.0
817.0|7374.0|0.0
817.0|7025.0|0.0
817.0|5593.0|0.0
817.0|8262.0|0.0
817.0|8018.0|0.0
817.0|6442.0|0.0
817.0|8754.0|0.0
817.0|7045.0|0.0
817.0|5579.0|0.0
817.0|4624.0|0.0
817.0|4539.0|0.0
817.0|6146.0|0.0
817.0|4679.0|0.0
817.0|8042.0|0.0
817.0|7329.0|0.0
817.0|7813.0|0.0
817.0|7944.0|0.0
817.0|4789.0|0.0
817.0|7323.0|0.0
817.0|4299.0|0.0
817.0|8508.0|0.0
817.0|4291.0|0.0
817.0|3928.0|0.0
817.0|7751.0|0.0
817.0|5665.0|0.0
817.0|8764.0|0.0
817.0|8787.0|0.0
817.0|7163.0|0.0
817.0|6482.0|0.0
817.0|7331.0|0.0
817.0|7367.0|0.0
817.0|5331.0|0.0
817.0|6674.0|0.0
817.0|8726.0|0.0
817.0|5418.0|0.0
817.0|8500.0|0.0
817.0|6716.0|0.0
817.0|7700.0|0.0
817.0|3902.0|0.0
817.0|8553.0|0.0
817.0|4330.0|0.0
817.0|6809.0|0.0
817.0|7229.0|0.0
817.0|7622.0|0.0
817.0|8651.0|0.0
817.0|4416.0|0.0
817.0|4576.0|0.0
817.0|6626.0|0.0
817.0|4366.0|0.0
817.0|5032.0|0.0
817.0|5684.0|0.0
817.0|5491.0|0.0
817.0|6742.0|0.0
817.0|4749.0|0.0
817.0|8559.0|0.0
817.0|7383.0|0.0
817.0|4748.0|0.0
817.0|7712.0|0.0
817.0|5581.0|0.0
817.0|3813.0|0.0
817.0|7801.0|0.0
817.0|7023.0|0.0
817.0|4685.0|0.0
817.0|6093.0|0.0
817.0|4119.0|0.0
817.0|6346.0|0.0
817.0|4573.0|0.0
817.0|6823.0|0.0
817.0|4632.0|0.0
817.0|3687.0|0.0
817.0|7319.0|0.0
817.0|4235.0|0.0
817.0|4645.0|0.0
817.0|5616.0|0.0
817.0|7682.0|0.0
817.0|3827.0|0.0
817.0|5702.0|0.0
817.0|4666.0|0.0
817.0|7686.0|0.0
817.0|5977.0|0.0
817.0|6348.0|0.0
817.0|7918.0|0.0
817.0|3749.0|0.0
817.0|8729.0|0.0
817.0|8721.0|0.0
817.0|4560.0|0.0
817.0|4032.0|0.0
817.0|8185.0|0.0
817.0|4949.0|0.0
817.0|4581.0|0.0
817.0|4211.0|0.0
817.0|5690.0|0.0
817.0|7703.0|0.0
817.0|8663.0|0.0
817.0|5792.0|0.0
817.0|6272.0|0.0
817.0|5711.0|0.0
817.0|6480.0|0.0
817.0|3877.0|0.0
817.0|8125.0|0.0
817.0|6900.0|0.0
817.0|8696.0|0.0
817.0|3842.0|0.0
817.0|7667.0|0.0
817.0|8739.0|0.0
817.0|8634.0|0.0
817.0|6902.0|0.0
817.0|5493.0|0.0
817.0|4717.0|0.0
817.0|5424.0|0.0
817.0|7005.0|0.0
817.0|8793.0|0.0
817.0|6937.0|0.0
817.0|8803.0|0.0
817.0|5716.0|0.0
817.0|6430.0|0.0
817.0|4488.0|0.0
817.0|6671.0|0.0
817.0|6799.0|0.0
817.0|4266.0|0.0
817.0|6435.0|0.0
817.0|6326.0|0.0
817.0|5399.0|0.0
817.0|6454.0|0.0
817.0|5518.0|0.0
817.0|4103.0|0.0
817.0|8555.0|0.0
817.0|4607.0|0.0
817.0|4620.0|0.0
817.0|3907.0|0.0
817.0|6300.0|0.0
817.0|5544.0|0.0
817.0|8453.0|0.0
817.0|5553.0|0.0
817.0|6867.0|0.0
817.0|6396.0|0.0
817.0|5901.0|0.0
817.0|6079.0|0.0
817.0|6607.0|0.0
817.0|5959.0|0.0
817.0|4362.0|0.0
817.0|5538.0|0.0
817.0|6378.0|0.0
817.0|3824.0|0.0
817.0|6427.0|0.0
817.0|8804.0|0.0
817.0|6135.0|0.0
817.0|5367.0|0.0
817.0|3773.0|0.0
817.0|4642.0|0.0
817.0|5945.0|0.0
817.0|6832.0|0.0
817.0|7752.0|0.0
817.0|6187.0|0.0
817.0|5478.0|0.0
817.0|3872.0|0.0
817.0|6247.0|0.0
817.0|4701.0|0.0
817.0|7400.0|0.0
817.0|7208.0|0.0
817.0|7349.0|0.0
817.0|5522.0|0.0
817.0|7576.0|0.0
817.0|7746.0|0.0
817.0|7315.0|0.0
817.0|7665.0|0.0
817.0|4667.0|0.0
817.0|6475.0|0.0
817.0|7765.0|0.0
817.0|6965.0|0.0
817.0|4746.0|0.0
817.0|7702.0|0.0
817.0|4774.0|0.0
817.0|8654.0|0.0
817.0|7615.0|0.0
817.0|8677.0|0.0
817.0|5014.0|0.0
817.0|7800.0|0.0
817.0|4406.0|0.0
418.0|7796.0|0.0
418.0|7902.0|0.0
418.0|4465.0|0.0
418.0|7015.0|0.0
418.0|8629.0|0.0
418.0|8688.0|0.0
418.0|7424.0|0.0
418.0|7881.0|0.0
418.0|8227.0|0.0
418.0|7079.0|0.0
4294.0|6601.0|-0.3136977889521046
4294.0|303.0|0.0
4294.0|6513.0|0.0
4294.0|427.0|0.0
7683.0|7799.0|0.0
7683.0|4328.0|0.0
7683.0|7771.0|0.0
7683.0|4628.0|0.0
7683.0|3543.0|0.0
7683.0|6704.0|0.06278042115707747
7683.0|8352.0|0.0
7683.0|5820.0|0.0
7683.0|5630.0|0.0
7683.0|5600.0|0.0
7683.0|6935.0|0.0
7683.0|312.0|0.9326933267712805
7683.0|1641.0|0.0
7683.0|435.0|0.0
7683.0|3334.0|0.0
7683.0|514.0|0.0
7508.0|2587.0|0.0
7508.0|7402.0|0.0
7508.0|7224.0|0.0
7508.0|647.0|0.0
7508.0|180.0|0.0
7508.0|2178.0|0.0
7508.0|4318.0|0.0
2497.0|5823.0|0.0
2497.0|8287.0|0.0
2497.0|7048.0|0.0
2497.0|6953.0|0.0
2497.0|7241.0|0.0
2497.0|4550.0|0.0
746.0|4504.0|0.0
746.0|6931.0|0.0
5945.0|2421.0|0.0
5945.0|864.0|0.0
5945.0|5872.0|0.03613453978731936
5442.0|862.0|0.0
5442.0|7987.0|0.0
5442.0|295.0|0.0
5442.0|22.0|0.0
5442.0|5466.0|0.0
2655.0|6224.0|0.0
2655.0|4662.0|0.0
2655.0|5157.0|0.0
2655.0|4435.0|0.0
2655.0|5541.0|0.10861063590749637
2655.0|7065.0|0.0
2655.0|7786.0|0.0
2655.0|5586.0|0.0
2655.0|4709.0|0.0
2655.0|5109.0|0.0
2655.0|7826.0|0.0
2655.0|6151.0|0.0
2655.0|6372.0|0.0
2655.0|6498.0|0.0
2655.0|7172.0|0.0
2655.0|4306.0|0.0
2655.0|7355.0|0.0
2655.0|5298.0|0.0
2655.0|5753.0|0.0
2655.0|8777.0|0.0
2655.0|4214.0|0.0
2655.0|7738.0|0.0
2655.0|5743.0|0.0
2655.0|8261.0|0.0
2655.0|6523.0|0.0
2655.0|4776.0|0.0
2655.0|4753.0|0.0
2655.0|6804.0|0.0
2655.0|4434.0|0.0
2655.0|4490.0|0.0
2655.0|6782.0|0.0
2655.0|4075.0|0.0
2655.0|7195.0|0.0
2655.0|5437.0|0.0
2655.0|6402.0|0.0
2655.0|5604.0|0.0
2655.0|8668.0|0.0
2655.0|4113.0|0.0
2655.0|7797.0|0.0
2655.0|6933.0|0.0
2655.0|4524.0|0.0
2655.0|8100.0|0.0
2655.0|5519.0|0.0
2655.0|7705.0|0.0
2655.0|7924.0|0.0
2655.0|6218.0|0.0
2655.0|7872.0|0.0
2655.0|4174.0|0.0
2655.0|4120.0|0.0
2655.0|8301.0|0.0
2655.0|4438.0|0.0
2655.0|7840.0|0.0
2655.0|6084.0|0.0
2655.0|5314.0|0.0
2655.0|8792.0|0.0
2655.0|4634.0|0.0
2655.0|6936.0|0.0
2655.0|5322.0|0.0
2655.0|6122.0|0.0
2655.0|4161.0|0.0
2655.0|6996.0|0.0
2655.0|6948.0|0.0
2655.0|4674.0|0.0
2655.0|8116.0|0.0
2655.0|4023.0|0.0
2655.0|6133.0|0.0
2655.0|6573.0|0.0
2655.0|4760.0|0.0
2655.0|4521.0|0.0
2655.0|7761.0|0.0
2655.0|4039.0|0.0
2655.0|7669.0|0.0
2655.0|3999.0|0.0
2655.0|7689.0|0.0
2655.0|6067.0|0.0
2655.0|8756.0|0.0
2655.0|7223.0|0.0
2655.0|8145.0|0.0
2655.0|7805.0|0.0
2655.0|4163.0|0.0
2655.0|4052.0|0.0
2655.0|7430.0|0.0
2655.0|6956.0|0.0
2655.0|5790.0|0.0
2655.0|6420.0|0.0
2655.0|5299.0|0.0
2655.0|6215.0|0.0
2655.0|4730.0|0.0
2655.0|7911.0|0.0
2655.0|4562.0|0.0
2655.0|6876.0|0.0
2655.0|3948.0|0.0
2655.0|6440.0|0.0
2655.0|8108.0|0.0
2655.0|7484.0|0.0
2655.0|4905.0|0.0
2655.0|4533.0|0.0
2655.0|5354.0|0.0
2655.0|4386.0|0.0
2655.0|7516.0|0.0
2655.0|8049.0|0.0
2655.0|7996.0|0.0
2655.0|6963.0|0.0
2655.0|8658.0|0.0
2655.0|7051.0|0.0
2655.0|5798.0|0.0
2655.0|6658.0|0.0
2655.0|5725.0|0.0
2655.0|8800.0|0.0
2655.0|8648.0|0.0
2655.0|6700.0|0.0
2655.0|6170.0|0.0
2655.0|6949.0|0.0
2655.0|5600.0|0.0
2655.0|7273.0|0.0
2655.0|6866.0|0.0
2655.0|5986.0|0.0
2655.0|7402.0|0.0
2655.0|6204.0|0.0
2655.0|6512.0|0.0
2655.0|7352.0|0.0
2655.0|8640.0|0.0
2655.0|6788.0|0.0
2655.0|7463.0|0.0
2655.0|6953.0|0.0
2655.0|7987.0|0.0
2655.0|6442.0|0.0
2655.0|7737.0|0.0
2655.0|6830.0|0.0
2655.0|4699.0|0.0
2655.0|8050.0|0.0
2655.0|8236.0|0.0
2655.0|7045.0|0.0
2655.0|7336.0|0.0
2655.0|7156.0|0.0
2655.0|7358.0|0.0
2655.0|4624.0|0.0
2655.0|5873.0|0.0
2655.0|7329.0|0.0
2655.0|6105.0|0.0
2655.0|7962.0|0.0
2655.0|7323.0|-0.2926690492925286
2655.0|7264.0|0.0
2655.0|8670.0|0.0
2655.0|5504.0|0.0
2655.0|4688.0|0.0
2655.0|7163.0|0.0
2655.0|7883.0|0.0
2655.0|6913.0|0.0
2655.0|7776.0|0.0
2655.0|4058.0|0.0
2655.0|4288.0|0.0
2655.0|8726.0|0.0
2655.0|4073.0|0.0
2655.0|6513.0|0.0
2655.0|6740.0|0.0
2655.0|4576.0|0.0
2655.0|8051.0|0.0
2655.0|4204.0|0.0
2655.0|6624.0|0.0
2655.0|5379.0|0.0
2655.0|7579.0|0.0
2655.0|6742.0|0.0
2655.0|6497.0|0.0
2655.0|5767.0|0.0
2655.0|8182.0|0.0
2655.0|7974.0|0.0
2655.0|7829.0|0.0
2655.0|8150.0|0.0
2655.0|6669.0|0.0
2655.0|6617.0|0.0
2655.0|7023.0|0.0
2655.0|4345.0|0.0
2655.0|4681.0|0.0
2655.0|8169.0|0.0
2655.0|4224.0|0.0
2655.0|7980.0|0.0
2655.0|6773.0|0.0
2655.0|4632.0|0.0
2655.0|7306.0|0.0
2655.0|4045.0|0.0
2655.0|5616.0|0.0
2655.0|7059.0|0.0
2655.0|7976.0|0.0
2655.0|4106.0|0.0
2655.0|7790.0|0.0
2655.0|4094.0|0.0
2655.0|6304.0|0.0
2655.0|6250.0|0.0
2655.0|6506.0|0.0
2655.0|7645.0|0.0
2655.0|7565.0|0.0
2655.0|7414.0|0.0
2655.0|8663.0|0.0
2655.0|4286.0|0.0
2655.0|7184.0|0.0
2655.0|4122.0|0.0
2655.0|7101.0|0.0
2655.0|7648.0|0.0
2655.0|6813.0|0.0
2655.0|6952.0|0.0
2655.0|6430.0|0.0
2655.0|8004.0|0.0
2655.0|6872.0|0.0
2655.0|5001.0|0.0
2655.0|5972.0|0.0
2655.0|8805.0|0.0
2655.0|6507.0|0.0
2655.0|6643.0|0.0
2655.0|5893.0|0.0
2655.0|6125.0|0.0
2655.0|7016.0|0.0
2655.0|4904.0|0.0
2655.0|7338.0|0.0
2655.0|7726.0|0.0
2655.0|7248.0|0.0
2655.0|4617.0|0.0
2655.0|5421.0|0.0
2655.0|7470.0|0.0
2655.0|5646.0|0.0
2655.0|5532.0|0.0
2655.0|5367.0|0.0
2655.0|4494.0|0.0
2655.0|4691.0|0.0
2655.0|6931.0|0.0
2655.0|4766.0|0.0
2655.0|6875.0|0.0
2655.0|6547.0|0.0
2655.0|5359.0|0.0
2655.0|5546.0|0.0
2655.0|5025.0|0.0
2655.0|6756.0|0.0
2655.0|6728.0|0.0
2655.0|7219.0|0.0
2655.0|5466.0|0.0
2655.0|6919.0|0.0
2655.0|7550.0|0.0
2655.0|6527.0|0.0
2655.0|4285.0|0.0
